,token,name,symbol
12231,540311,JITFINFRA,JITFINFRA
12232,540376,DMART,DMART
12233,513430,MAITRI,MAITRI
12234,513488,SSWRL,SSWRL
12235,513502,BAROEXT,BAROEXT
12236,513575,STERPOW,STERPOW
12237,514162,WELSPUNLIV,WELSPUNLIV
12238,514318,JATTAINDUS,JATTAINDUS
12239,540386,ONTIC,ONTIC
12240,540402,MANAS,MANAS
12241,540544,PSPPROJECT,PSPPROJECT
12242,540595,TEJASNET,TEJASNET
12243,514348,WINSOME,WINSOME
12244,514360,KRRAIL,KRRAIL
12245,514402,ECOHOTELS,ECOHOTELS
12246,514412,SARUPINDUS,SARUPINDUS
12247,540615,7NR,7NR
12248,540650,MAGADSUGAR,MAGADSUGAR
12249,540669,NEXT50BETA,NEXT50BETA
12250,540673,SIS,SIS
12251,515018,REGENCERAM,REGENCERAM
12252,516003,DUROPLY,DUROPLY
12253,516032,TAHMARENT,TAHMARENT
12254,516038,SOMAPPR,SOMAPPR
12255,540680,KIOCL,KIOCL
12256,540681,CHOTHANI,CHOTHANI
12257,540686,SMRUTHIORG,SMRUTHIORG
12258,540692,APEX,APEX
12259,517172,PERVASIVE,PERVASIVE
12260,517206,LUMAXIND,LUMAXIND
12261,517320,MAGNUS,MAGNUS
12262,517449,MAGNAELQ,MAGNAELQ
12263,540701,DCAL,DCAL
12264,540717,PQIF,PQIF
12265,540743,GODREJAGRO,GODREJAGRO
12266,540769,NIACL,NIACL
12267,517494,ACCEL,ACCEL
12268,517522,RAJRATAN,RAJRATAN
12269,517554,NHCFOODS,NHCFOODS
12270,518091,APCL,APCL
12271,540777,HDFCLIFE,HDFCLIFE
12272,540782,SBRANDS,SBRANDS
12273,540952,LAL,LAL
12274,540980,YSL,YSL
12275,541096,BPLPHARMA,BPLPHARMA
12276,541347,PARVATI,PARVATI
12277,541358,UCIL,UCIL
12278,541402,AFFORDABLE,AFFORDABLE
12279,519152,VADILENT,VADILENT
12280,519224,WILLAMAGOR,WILLAMAGOR
12281,519260,SANWARIA,SANWARIA
12282,519421,KSE,KSE
12283,519477,CIANAGRO,CIANAGRO
12284,519604,SURFI,SURFI
12285,520066,JAYBARMARU,JAYBARMARU
12286,520123,ABCINDQ,ABCINDQ
12287,541418,NGIL,NGIL
12288,541770,CREDITACC,CREDITACC
12289,541771,AMINTAN,AMINTAN
12290,541890,SPACEINCUBA,SPACEINCUBA
12291,520155,STARLOG,STARLOG
12292,521005,TITANIN,TITANIN
12293,521161,SLSTLQ,SLSTLQ
12294,521180,SUPERSPIN,SUPERSPIN
12295,541929,SGIL,SGIL
12296,541967,SKYGOLD,SKYGOLD
12297,541973,MACH,MACH
12298,541974,MANORAMA,MANORAMA
12299,521210,CITYMAN,CITYMAN
12300,522195,FRONTSP,FRONTSP
12301,522217,GUJAPOLLO,GUJAPOLLO
12302,522275,GVTD,GVTD
12303,541983,INNOVATIVE,INNOVATIVE
12304,542034,SMGOLD,SMGOLD
12305,542399,CHALET,CHALET
12306,542544,JYOTIN,JYOTIN
12307,522281,RAMRAT,RAMRAT
12308,522289,NMSGLOBAL,NMSGLOBAL
12309,522650,BEMHY,BEMHY
12310,523062,JJFINCOR,JJFINCOR
12311,542649,RVNL,RVNL
12312,542670,AEPL,AEPL
12313,542911,ASSAMENT,ASSAMENT
12314,543072,07BPB,07BPB
12315,543075,07QPD,07QPD
12316,543076,07ABB,07ABB
12317,543080,07ADR,07ADR
12318,543087,09AGG,09AGG
12319,523186,BAPACK,BAPACK
12320,523229,BHARATSE,BHARATSE
12321,523260,PEARLPOLY,PEARLPOLY
12322,523277,GVFILM,GVFILM
12323,523289,RAMAVISION,RAMAVISION
12324,523329,ELDEHSG,ELDEHSG
12325,523457,LINDEINDIA,LINDEINDIA
12326,523489,CMMHOSP,CMMHOSP
12327,543098,UTCRFS2DQR,UTCRFS2DQR
12328,543128,UTMTFS2DMP,UTMTFS2DMP
12329,543139,UTMTFS2RMP,UTMTFS2RMP
12330,543146,08MPR,08MPR
12331,523598,SCI,SCI
12332,523606,SIKA,SIKA
12333,523610,ITI,ITI
12334,523620,PHRMASI,PHRMASI
12335,543148,08AMR,08AMR
12336,543154,08QPR,08QPR
12337,543157,10IGG,10IGG
12338,543162,10DRR,10DRR
12339,523648,PLASTIBLEN,PLASTIBLEN
12340,523826,SOVERDIA,SOVERDIA
12341,523862,GRANDOAK,GRANDOAK
12342,524051,POLYPLEX,POLYPLEX
12343,543184,11AQD,11AQD
12344,543185,11AQR,11AQR
12345,543208,REGIS,REGIS
12346,543211,BONLON,BONLON
12347,543238,UTIAMC,UTIAMC
12348,524204,TEEAI,TEEAI
12349,524314,GUJTERC,GUJTERC
12350,524348,AARTIDRUGS,AARTIDRUGS
12351,524408,UNIVSTAR,UNIVSTAR
12352,543219,ALPL30IETF,ALPL30IETF
12353,543220,MAXHEALTH,MAXHEALTH
12354,543223,MAXIND,MAXIND
12355,524414,NORRIS,NORRIS
12356,524522,LAFFANSQ,LAFFANSQ
12357,524624,GAGAN,GAGAN
12358,524715,SUNPHARMA,SUNPHARMA
12359,543244,SHINEFASH,SHINEFASH
12360,543262,MRP,MRP
12361,543265,RAILTEL,RAILTEL
12362,543282,NIKSTECH,NIKSTECH
12363,526095,RALEGRA,RALEGRA
12364,526331,ADVMULT,ADVMULT
12365,526373,CINDHO,CINDHO
12366,526423,KRITI,KRITI
12367,543296,SFMP44DD,SFMP44DD
12368,543302,SFMP45DR,SFMP45DR
12369,543308,KIMS,KIMS
12370,543313,SFMP46GR,SFMP46GR
12371,526622,MFLINDIA,MFLINDIA
12372,526711,ADARSHPL,ADARSHPL
12373,526725,SANDESH,SANDESH
12374,526729,GOLDIAM,GOLDIAM
12375,543315,SFMP46GD,SFMP46GD
12376,543317,GRINFRA,GRINFRA
12377,543319,AAPLUSTRAD,AAPLUSTRAD
12378,543338,KTKFMP292RI,KTKFMP292RI
12379,526947,LAOPALA,LAOPALA
12380,530095,PRADHIN,PRADHIN
12381,543354,D60MS264RP,D60MS264RP
12382,543357,AXISCETF,AXISCETF
12383,543362,SFMP51DD,SFMP51DD
12384,543364,MARKOLINES,MARKOLINES
12385,526945,TYROON,TYROON
12386,530043,ACKNIT,ACKNIT
12387,530111,RAJPACK,RAJPACK
12388,530129,NILE,NILE
12389,530133,AMCOIND,AMCOIND
12390,530139,KREONFIN,KREONFIN
12391,543381,SFMP53GD,SFMP53GD
12392,543384,NYKAA,NYKAA
12393,543388,EQUAL50ADD,EQUAL50ADD
12394,543389,SIGACHI,SIGACHI
12395,530179,RSCINT,RSCINT
12396,530231,SUBSM,SUBSM
12397,530309,CHANDRAP,CHANDRAP
12398,530317,GODAVARI,GODAVARI
12399,543406,SFMP55GR,SFMP55GR
12400,543413,TEGA,TEGA
12401,543433,HPAL,HPAL
12402,543444,FABINO,FABINO
12403,530495,STRATMONT,STRATMONT
12404,530537,MANRAJH,MANRAJH
12405,530581,EKAMLEA,EKAMLEA
12406,530595,TELECANOR,TELECANOR
12407,543445,SFMP58GR,SFMP58GR
12408,543454,MAKEINDIA,MAKEINDIA
12409,543462,DEVIT,DEVIT
12410,543468,SFMP60GD,SFMP60GD
12411,530617,SAMPRE,SAMPRE
12412,530765,AGARWAL,AGARWAL
12413,530871,CHEMBOND,CHEMBOND
12414,531017,ARISE,ARISE
12415,543478,NIMFHKDP,NIMFHKDP
12416,543487,H1861D46RD,H1861D46RD
12417,543510,H1876D46RD,H1876D46RD
12418,543515,SEML,SEML
12419,531049,NEELKAN,NEELKAN
12420,531067,CONTILI,CONTILI
12421,531091,UNITDCR,UNITDCR
12422,531169,SKPSEC,SKPSEC
12423,543517,HARIOMPIPE,HARIOMPIPE
12424,543525,SILVERTUC,SILVERTUC
12425,543530,PARADEEP,PARADEEP
12426,543536,SILVERPRL,SILVERPRL
12427,531179,ARMANFIN,ARMANFIN
12428,531190,EFORU,EFORU
12429,531213,MANAPPURAM,MANAPPURAM
12430,531227,DECOMIC,DECOMIC
12431,543537,SCARNOSE,SCARNOSE
12432,543540,PGCRL,PGCRL
12433,543545,VEERKRUPA,VEERKRUPA
12434,543569,HDFCNIF100,HDFCNIF100
12435,531234,SCOOBEEDAY,SCOOBEEDAY
12436,531266,VSTTILLERS,VSTTILLERS
12437,531281,MARBLE,MARBLE
12438,531334,VIKALPS,VIKALPS
12439,543578,OLATECH,OLATECH
12440,543579,NATURO,NATURO
12441,543589,HDFC1406RQ,HDFC1406RQ
12442,543596,TMB,TMB
12443,531502,ESARIND,ESARIND
12444,543597,VOEPL,VOEPL
12445,543599,KSOLVES,KSOLVES
12446,543638,TRACXN,TRACXN
12447,543644,INFOBEAN,INFOBEAN
12448,531396,WOMENNET,WOMENNET
12449,531400,ALMONDZ,ALMONDZ
12450,531416,NARPROP,NARPROP
12451,531508,EVEREADY,EVEREADY
12452,531512,ORIENTTR,ORIENTTR
12453,531568,ASHUTPM,ASHUTPM
12454,531608,GORANIN,GORANIN
12455,543662,D1246267DP,D1246267DP
12456,543676,D1281268DP,D1281268DP
12457,543689,UNIPARTS,UNIPARTS
12458,543699,EBBETF0433,EBBETF0433
12459,531609,KGPETRO,KGPETRO
12460,531628,TEJASSVI,TEJASSVI
12461,531658,ABATEAS,ABATEAS
12462,531668,VISIONCO,VISIONCO
12463,543732,RADIANTCMS,RADIANTCMS
12464,543741,KTKFMP304DG,KTKFMP304DG
12465,543748,AARTIPHARM,AARTIPHARM
12466,543768,NSLNISP,NSLNISP
12467,531761,APOLLOPIPE,APOLLOPIPE
12468,531780,KACL,KACL
12469,531952,RIBATEX,RIBATEX
12470,531989,DECPO,DECPO
12471,543774,HDFCBSE500,HDFCBSE500
12472,543783,SFMP78GR,SFMP78GR
12473,543785,SFMP78GD,SFMP78GD
12474,543801,AXISWRGP,AXISWRGP
12475,532016,ESPIRE,ESPIRE
12476,532024,AARCON,AARCON
12477,532042,FRONTCORP,FRONTCORP
12478,532134,BANKBARODA,BANKBARODA
12479,543803,AXISWRHD,AXISWRHD
12480,543815,IPRU3533,IPRU3533
12481,543843,COMMAND,COMMAND
12482,543881,185F2GPG,185F2GPG
12483,532143,SKMEGGPROD,SKMEGGPROD
12484,532154,JOHNPHARMA,JOHNPHARMA
12485,532172,ADROITINFO,ADROITINFO
12486,532173,CYBERTECH,CYBERTECH
12487,543883,SFMP81GR,SFMP81GR
12488,543885,SFMP81GD,SFMP81GD
12489,543913,NXST,NXST
12490,543916,HSIL,HSIL
12491,543917,SIGMA,SIGMA
12492,543927,ASIAN,ASIAN
12493,543930,URAVIDEF,URAVIDEF
12494,543948,PSUBANKADD,PSUBANKADD
12495,532178,ENGINERSIN,ENGINERSIN
12496,532259,APARINDS,APARINDS
12497,532309,GVPIL,GVPIL
12498,532315,GROARC,GROARC
12499,532321,ZYDUSLIFE,ZYDUSLIFE
12500,532324,CINEVISTA,CINEVISTA
12501,532326,INTENTECH,INTENTECH
12502,532349,TCI,TCI
12503,543952,NIITMTS,NIITMTS
12504,543960,CONCORDBIO,CONCORDBIO
12505,543964,HFMPCC50DD,HFMPCC50DD
12506,543971,BONDADA,BONDADA
12507,532371,TTML,TTML
12508,532373,WEPSOLN,WEPSOLN
12509,532379,FIRSTFIN,FIRSTFIN
12510,532382,BALAJITELE,BALAJITELE
12511,543974,VPRPL,VPRPL
12512,543983,EMSLIMITED,EMSLIMITED
12513,543990,SIGNATURE,SIGNATURE
12514,543991,TECHKGREEN,TECHKGREEN
12515,532395,AXISCADES,AXISCADES
12516,532402,USGTECH,USGTECH
12517,532440,MPSLTD,MPSLTD
12518,532466,OFSS,OFSS
12519,543997,ORGANICREC,ORGANICREC
12520,544004,IRMENERGY,IRMENERGY
12521,544012,CELLO,CELLO
12522,544028,TATATECH,TATATECH
12523,532481,NOIDATOLL,NOIDATOLL
12524,532486,POKARNA,POKARNA
12525,532493,ASTRAMICRO,ASTRAMICRO
12526,532505,UCOBANK,UCOBANK
12527,544053,MOTISONS,MOTISONS
12528,544056,SMARITIME,SMARITIME
12529,544059,SHANTIDENM,SHANTIDENM
12530,544067,INNOVACAP,INNOVACAP
12531,532524,PTC,PTC
12532,532555,NTPC,NTPC
12533,532633,ALLDIGI,ALLDIGI
12534,532686,KERNEX,KERNEX
12535,544081,JYOTICNC,JYOTICNC
12536,544090,SHPLPUNE,SHPLPUNE
12537,544094,EUPHORIAIT,EUPHORIAIT
12538,544121,RUDRAGAS,RUDRAGAS
12539,532687,REPRO,REPRO
12540,532708,GVKPIL,GVKPIL
12541,532742,PAUSHAKLTD,PAUSHAKLTD
12542,532749,ALLCARGO,ALLCARGO
12543,544135,MUKKA,MUKKA
12544,544160,JAYKAILASH,JAYKAILASH
12545,544178,PIOTEX,PIOTEX
12546,544180,MIDSMALL,MIDSMALL
12547,532776,SHIVAMAUTO,SHIVAMAUTO
12548,532785,RUCHIRA,RUCHIRA
12549,532775,GTLINFRA,GTLINFRA
12550,532780,PARSVNATH,PARSVNATH
12551,544185,ADTECH,ADTECH
12552,544198,DEEDEV,DEEDEV
12553,544199,GEMENVIRO,GEMENVIRO
12554,544201,DFPL,DFPL
12555,532790,TANLA,TANLA
12556,532794,ZEEMEDIA,ZEEMEDIA
12557,532815,SMSPHARMA,SMSPHARMA
12558,532834,CAMLINFINE,CAMLINFINE
12559,544206,SBISILVER,SBISILVER
12560,544207,RELIABLE,RELIABLE
12561,544208,LIQUIDSHRI,LIQUIDSHRI
12562,544213,ACLD,ACLD
12563,532839,DISHTV,DISHTV
12564,532880,OMAXE,OMAXE
12565,532927,ECLERX,ECLERX
12566,532930,BGRENERGY,BGRENERGY
12567,544218,ABSLPSE,ABSLPSE
12568,544241,MULTICAP,MULTICAP
12569,544250,SANOFICONR,SANOFICONR
12570,544252,BAJAJHFL,BAJAJHFL
12571,532932,MANAKSIA,MANAKSIA
12572,532993,SEJALLTD,SEJALLTD
12573,533001,SOMICONVEY,SOMICONVEY
12574,533022,20MICRONS,20MICRONS
12575,544256,PNGJL,PNGJL
12576,544257,SAFE,SAFE
12577,544277,WAAREEENER,WAAREEENER
12578,544282,SAGILITY,SAGILITY
12579,533177,IL&FSTRANS,IL&FSTRANS
12580,533218,EMAMIREAL,EMAMIREAL
12581,533263,GREENPOWER,GREENPOWER
12582,533270,BEDMUTHA,BEDMUTHA
12583,544296,NISUS,NISUS
12584,544301,ODIGMA,ODIGMA
12585,544308,HILLTONE,HILLTONE
12586,544314,SANATHAN,SANATHAN
12587,500670,GNFC,GNFC
12588,500672,NOVARTIND,NOVARTIND
12589,500790,NESTLEIND,NESTLEIND
12590,533282,GRAVITA,GRAVITA
12591,533296,FMNL,FMNL
12592,533506,INVENTURE,INVENTURE
12593,533519,LTF,LTF
12594,544318,MAMATA,MAMATA
12595,501110,SUNRINV,SUNRINV
12596,501298,INDPRUD,INDPRUD
12597,501314,PRISMX,PRISMX
12598,501351,RAPIDIN,RAPIDIN
12599,533526,KTKFMP55G,KTKFMP55G
12600,533552,RUPA,RUPA
12601,533704,ESSARSHPNG,ESSARSHPNG
12602,534091,MCX,MCX
12603,501421,TECHNVISN,TECHNVISN
12604,501477,MULLER,MULLER
12605,502168,NCLIND,NCLIND
12606,503635,SALSAIN,SALSAIN
12607,534532,LYPSAGEMS,LYPSAGEMS
12608,534615,NECCLTD,NECCLTD
12609,534691,COMCL,COMCL
12610,534732,CASPIAN,CASPIAN
12611,503671,UNIJOLL,UNIJOLL
12612,503806,SRF,SRF
12613,504058,NIPPOBATRY,NIPPOBATRY
12614,504093,PANAENERG,PANAENERG
12615,534733,AERPACE,AERPACE
12616,534742,ZUARI,ZUARI
12617,535136,NIBE,NIBE
12618,535276,SBISENSEX,SBISENSEX
12619,504258,LAKSELEC,LAKSELEC
12620,504286,DELTAMAGNT,DELTAMAGNT
12621,504397,GANHOLD,GANHOLD
12622,504786,INVPRECQ,INVPRECQ
12623,535279,BMAL,BMAL
12624,535439,KTKFMP101G,KTKFMP101G
12625,535684,RMFINAFRG8,RMFINAFRG8
12626,535754,ORIENTCEM,ORIENTCEM
12627,504882,NATIONSTD,NATIONSTD
12628,504988,ZWELCAST,ZWELCAST
12629,505163,ZFSTEERING,ZFSTEERING
12630,505355,NESCO,NESCO
12631,535789,SAMMAANCAP,SAMMAANCAP
12632,536119,RFHXXIV11G,RFHXXIV11G
12633,536156,RFHXXIV07D,RFHXXIV07D
12634,536249,RFXXIV15DG,RFXXIV15DG
12635,505358,INTEGRAEN,INTEGRAEN
12636,505526,DOLATALGO,DOLATALGO
12637,505650,SKYLMILAR,SKYLMILAR
12638,505729,SINGER,SINGER
12639,536737,ACFSL,ACFSL
12640,536823,RFXXIV25DD,RFXXIV25DD
12641,536828,RFHXXIV25G,RFHXXIV25G
12642,537069,ARNOLD,ARNOLD
12643,505744,FMGOETZE,FMGOETZE
12644,506184,KANANIIND,KANANIIND
12645,506128,PARNAXLAB,PARNAXLAB
12646,506161,ISHWATR,ISHWATR
12647,537292,AGRITECH,AGRITECH
12648,537463,NFHXXV18G,NFHXXV18G
12649,537536,DENISCHEM,DENISCHEM
12650,537562,NFHXXV20D,NFHXXV20D
12651,506222,STYRENIX,STYRENIX
12652,506248,AMNPLST,AMNPLST
12653,506480,GOCLCORP,GOCLCORP
12654,506520,JAYCH,JAYCH
12655,537573,POLYMAC,POLYMAC
12656,537707,LADDU,LADDU
12657,537766,BCP,BCP
12658,537941,NFXXVI01DD,NFXXVI01DD
12659,506605,POLYCHEM,POLYCHEM
12660,506618,PUNJABCHEM,PUNJABCHEM
12661,507759,LIMECHM,LIMECHM
12662,507789,JAGSNPHARM,JAGSNPHARM
12663,538270,NFXXVI14DG,NFXXVI14DG
12664,538563,SMTEL,SMTEL
12665,538713,ATISHAY,ATISHAY
12666,538714,SANGAMFIN,SANGAMFIN
12667,507794,KHAICHEM,KHAICHEM
12668,507836,MCCHRLS-B,MCCHRLS-B
12669,507966,RASRESOR,RASRESOR
12670,507968,JOLYPLS,JOLYPLS
12671,538731,HANMAN,HANMAN
12672,538765,JSHL,JSHL
12673,538787,GBFL,GBFL
12674,538895,MIHIKA,MIHIKA
12675,507981,JINDHOT,JINDHOT
12676,508867,NEWMKTADV,NEWMKTADV
12677,508961,SHRICON,SHRICON
12678,509003,TRANOCE,TRANOCE
12679,538928,KARNAVATI,KARNAVATI
12680,538943,SONAL,SONAL
12681,539040,TIRUPATIIN,TIRUPATIIN
12682,539046,MANAKCOAT,MANAKCOAT
12683,509051,INDINFO,INDINFO
12684,509055,VISAKAIND,VISAKAIND
12685,509480,BERGEPAINT,BERGEPAINT
12686,509557,GARFIBRES,GARFIBRES
12687,539098,FILTRA,FILTRA
12688,539099,ATHCON,ATHCON
12689,539116,OPCHAINS,OPCHAINS
12690,539123,VBIND,VBIND
12691,509635,HINDCOMPOS,HINDCOMPOS
12692,509930,SUPREMEIND,SUPREMEIND
12693,509953,TRADWIN,TRADWIN
12694,509966,VSTIND,VSTIND
12695,539132,WARDWIZFBL,WARDWIZFBL
12696,539151,ARFIN,ARFIN
12697,539190,DFL,DFL
12698,539206,GVBL,GVBL
12699,511116,QUADRANT,QUADRANT
12700,511176,PARSHWANA,PARSHWANA
12701,511208,IVC,IVC
12702,511246,BOMTALKIES,BOMTALKIES
12703,539222,GROWINGTON,GROWINGTON
12704,539230,CHEMIESYNT,CHEMIESYNT
12705,539253,SURYAINDIA,SURYAINDIA
12706,539254,ADANIENSOL,ADANIENSOL
12707,511254,SAGARSYST,SAGARSYST
12708,511447,SYLPH,SYLPH
12709,511463,ALEXANDER,ALEXANDER
12710,511509,VIVOBIOT,VIVOBIOT
12711,539271,NXXIX1D,NXXIX1D
12712,539289,AURUM,AURUM
12713,539313,NIFTYBETA,NIFTYBETA
12714,539335,CHPLIND,CHPLIND
12715,511559,TEAMGTY,TEAMGTY
12716,511644,OMEGAIN,OMEGAIN
12717,511658,NETTLINX,NETTLINX
12718,511688,MATHEWE,MATHEWE
12719,539378,SML,SML
12720,539398,VISHALBL,VISHALBL
12721,539401,PJL,PJL
12722,539448,INDIGO,INDIGO
12723,511754,SAHLIBHFI,SAHLIBHFI
12724,511756,ABIRAFN,ABIRAFN
12725,511768,MASTERTR,MASTERTR
12726,512008,EFCIL,EFCIL
12727,539527,CREATIVE,CREATIVE
12728,539584,SIPTL,SIPTL
12729,539658,TEAMLEASE,TEAMLEASE
12730,539660,BESTAGRO,BESTAGRO
12731,512022,WINROC,WINROC
12732,512038,TCC,TCC
12733,512093,CRANESSOFT,CRANESSOFT
12734,512147,KAJALSY,KAJALSY
12735,539679,KAPILRAJ,KAPILRAJ
12736,539680,GANGAPHARM,GANGAPHARM
12737,539683,SHIVKAMAL,SHIVKAMAL
12738,539839,FRANKLIN,FRANKLIN
12739,512165,ABANSENT,ABANSENT
12740,512179,SUNTECK,SUNTECK
12741,512229,VERITAS,VERITAS
12742,512247,ASHCAP,ASHCAP
12743,539911,SNIM,SNIM
12744,539922,RGIL,RGIL
12745,539963,ZEAL,ZEAL
12746,540005,LTIM,LTIM
12747,512265,AVONMERC,AVONMERC
12748,512271,TASHIND,TASHIND
12749,512441,ENBETRD,ENBETRD
12750,512493,GARNETINT,GARNETINT
12751,540023,COLORCHIPS,COLORCHIPS
12752,540072,SHIVAEXPO,SHIVAEXPO
12753,540083,TVVISION,TVVISION
12754,540134,IISL,IISL
12755,512591,PULSRIN,PULSRIN
12756,512595,MANBRO,MANBRO
12757,513097,SBCL,SBCL
12758,513108,GANDHITUBE,GANDHITUBE
12759,540150,MHEL,MHEL
12760,540168,SUPRAPFSL,SUPRAPFSL
12761,540173,PNBHOUSING,PNBHOUSING
12762,540212,TCIEXP,TCIEXP
12763,513303,MDRNSTL,MDRNSTL
12764,513309,GOLKONDA,GOLKONDA
12765,513353,COCHINM,COCHINM
12766,513375,CARBORUNIV,CARBORUNIV
12767,540267,FLORACORP,FLORACORP
12768,540396,MANOMAY,MANOMAY
12769,540526,IRBINVIT,IRBINVIT
12770,540550,YUG,YUG
12771,513452,ELANGO,ELANGO
12772,513460,MAHALXSE,MAHALXSE
12773,513472,SIMPLEXCAS,SIMPLEXCAS
12774,513536,GNRL,GNRL
12775,540699,DIXON,DIXON
12776,540728,SAYAJIIND,SAYAJIIND
12777,540775,KHADIM,KHADIM
12778,540789,DNAMEDIA,DNAMEDIA
12779,514010,RUDRAECO,RUDRAECO
12780,514248,SRECR,SRECR
12781,540879,APOLLO,APOLLO
12782,541143,BDL,BDL
12783,541167,YASHO,YASHO
12784,541228,TRL,TRL
12785,514036,LOYALTEX,LOYALTEX
12786,514211,SUMEETINDS,SUMEETINDS
12787,514266,ZENIFIB,ZENIFIB
12788,514300,PIONEEREMB,PIONEEREMB
12789,514332,NEOINFRA,NEOINFRA
12790,514428,HINDADH,HINDADH
12791,541304,INDOUS,INDOUS
12792,541556,RITES,RITES
12793,542019,SHUBHAM,SHUBHAM
12794,542020,AKI,AKI
12795,515055,ANANTRAJ,ANANTRAJ
12796,516098,VENTURA,VENTURA
12797,517063,JETKINGQ,JETKINGQ
12798,517288,GUJARATPOLY,GUJARATPOLY
12799,542025,SUNRETAIL,SUNRETAIL
12800,542206,NIVAKA,NIVAKA
12801,542232,SRD,SRD
12802,542333,RPSGVENT,RPSGVENT
12803,517467,MARSONS,MARSONS
12804,517500,ROTO,ROTO
12805,517506,TTKPRESTIG,TTKPRESTIG
12806,519064,ZKHANDEN,ZKHANDEN
12807,542513,SNXT50BETA,SNXT50BETA
12808,542541,IDFTP179DH,IDFTP179DH
12809,542579,AGOL,AGOL
12810,542682,HARISH,HARISH
12811,519097,RITESHIN,RITESHIN
12812,519105,AVTNPL,AVTNPL
12813,519156,VADILALIND,VADILALIND
12814,519214,WILLIMFI,WILLIMFI
12815,542727,CPML,CPML
12816,542774,MUFIN,MUFIN
12817,542867,CSBBANK,CSBBANK
12818,542918,GIANLIFE,GIANLIFE
12819,519287,MODAIRY,MODAIRY
12820,519455,NARBADA,NARBADA
12821,519494,NKIND,NKIND
12822,519528,NORBTEAEXP,NORBTEAEXP
12823,542922,NEXT50,NEXT50
12824,543066,SBICARD,SBICARD
12825,543078,07ADD,07ADD
12826,543091,09AQR,09AQR
12827,520043,MUNJALSHOW,MUNJALSHOW
12828,520111,RATNAMANI,RATNAMANI
12829,520119,ASAL,ASAL
12830,520131,COARO,COARO
12831,543112,UTCRFS2RAR,UTCRFS2RAR
12832,543120,UTMTFS2DQR,UTMTFS2DQR
12833,543121,UTMTFS2DGR,UTMTFS2DGR
12834,543126,UTMTFS2DFP,UTMTFS2DFP
12835,521018,MARALOVER,MARALOVER
12836,521048,ADVLIFE,ADVLIFE
12837,521133,GEMSPIN,GEMSPIN
12838,521226,UNIROYAL,UNIROYAL
12839,543156,08DPD,08DPD
12840,543164,10ADR,10ADR
12841,543170,08ADD,08ADD
12842,543172,COSPOWER,COSPOWER
12843,521232,SUNILTX,SUNILTX
12844,522064,HONDAPOWER,HONDAPOWER
12845,522074,ELGIEQUIP,ELGIEQUIP
12846,522229,TANAA,TANAA
12847,543205,SFMP34GD,SFMP34GD
12848,543206,SFMP34DD,SFMP34DD
12849,543236,ATAM,ATAM
12850,543245,GLAND,GLAND
12851,522273,AHMDSTE,AHMDSTE
12852,522295,CONTROLPR,CONTROLPR
12853,522251,CENLUB,CENLUB
12854,522287,KPIL,KPIL
12855,543247,NETPIX,NETPIX
12856,543252,FAIRCHEMOR,FAIRCHEMOR
12857,543257,IRFC,IRFC
12858,543277,LXCHEM,LXCHEM
12859,523021,RISHITECH,RISHITECH
12860,523120,THRIVE,THRIVE
12861,523144,MEDICAPQ,MEDICAPQ
12862,523151,OTCO,OTCO
12863,543278,KALYANKJIL,KALYANKJIL
12864,543283,UFBL,UFBL
12865,543292,HEALTHIETF,HEALTHIETF
12866,543298,VINEETLAB,VINEETLAB
12867,523204,ABAN,ABAN
12868,523222,SRMENERGY,SRMENERGY
12869,523232,CONTPTR,CONTPTR
12870,523301,TCPLPACK,TCPLPACK
12871,543299,SHYAMMETL,SHYAMMETL
12872,543306,DODLA,DODLA
12873,543318,CLEAN,CLEAN
12874,543331,MOL,MOL
12875,523367,DCMSHRIRAM,DCMSHRIRAM
12876,523411,ADCINDIA,ADCINDIA
12877,523519,UNIOFFICE,UNIOFFICE
12878,523594,KUNSTOFF,KUNSTOFF
12879,543334,NUVOCO,NUVOCO
12880,543336,CHEMPLASTS,CHEMPLASTS
12881,543360,SFMP51DR,SFMP51DR
12882,543390,POLICYBZR,POLICYBZR
12883,523642,PIIND,PIIND
12884,523710,SAYAJIHOTL,SAYAJIHOTL
12885,523790,SHUKJEW,SHUKJEW
12886,523832,MUKATPIP,MUKATPIP
12887,543397,SAPPHIRE,SAPPHIRE
12888,543421,SFMP57GR,SFMP57GR
12889,543460,QRIL,QRIL
12890,543467,SFMP60DR,SFMP60DR
12891,523842,SUPTANERY,SUPTANERY
12892,524218,RESONANCE,RESONANCE
12893,524280,KOPRAN,KOPRAN
12894,524324,SEYAIND,SEYAIND
12895,543471,SILVER,SILVER
12896,543476,NIMFHKAD,NIMFHKAD
12897,543477,NIMFHKAG,NIMFHKAG
12898,543501,MOLOWVOL,MOLOWVOL
12899,524370,BODALCHEM,BODALCHEM
12900,524396,BIOFILCHEM,BIOFILCHEM
12901,524458,INDOEURO,INDOEURO
12902,524500,KILITCH,KILITCH
12903,543512,AVROIND,AVROIND
12904,543519,SFSL,SFSL
12905,543531,TIERRA,TIERRA
12906,543542,KESAR,KESAR
12907,524548,SHARMEH,SHARMEH
12908,524558,NEULANDLAB,NEULANDLAB
12909,524640,ARCHITORG,ARCHITORG
12910,524642,SIKOZY,SIKOZY
12911,543546,HEALTHYLIFE,HEALTHYLIFE
12912,543549,SFMP66DR,SFMP66DR
12913,543565,SFMP67DR,SFMP67DR
