,token,name,symbol
12582,538451,WORTH,WORTH
12583,538594,NCAPBUILAG,NCAPBUILAG
12584,538635,SNOWMAN,SNOWMAN
12585,544282,SAGILITY,SAGILITY
12586,544306,SAILIFE,SAILIFE
12587,544328,INDOFARM,INDOFARM
12588,544331,DAVIN,DAVIN
12589,538685,SHEMAROO,SHEMAROO
12590,538731,HANMAN,HANMAN
12591,538882,EMERALD,EMERALD
12592,538943,SONAL,SONAL
12593,544332,FABCLEAN,FABCLEAN
12594,544334,INDOBELL,INDOBELL
12595,544338,CAPINVIT,CAPINVIT
12596,544346,RRECL,RRECL
12597,538952,ALFL,ALFL
12598,539014,KALPACOMME,KALPACOMME
12599,539026,SSPNFIN,SSPNFIN
12600,539097,URSUGAR,URSUGAR
12601,544352,NEXT30ADD,NEXT30ADD
12602,544355,JUBLCPL,JUBLCPL
12603,544379,PRABHA,PRABHA
12604,544383,PPARIVAH,PPARIVAH
12605,500013,ANSALAPI,ANSALAPI
12606,500014,UTIQUE,UTIQUE
12607,539119,JAINMARMO,JAINMARMO
12608,539123,VBIND,VBIND
12609,539148,SHIVALIK,SHIVALIK
12610,539174,HELPAGE,HELPAGE
12611,544389,SILVER360,SILVER360
12612,544395,STLNETWORK,STLNETWORK
12613,500032,BAJAJHIND,BAJAJHIND
12614,500052,BEPL,BEPL
12615,500069,QUESTCAP,QUESTCAP
12616,500092,CRISIL,CRISIL
12617,539198,CAPFIN,CAPFIN
12618,539224,HCKKVENTURE,HCKKVENTURE
12619,539277,ALSTONE,ALSTONE
12620,539290,OSWALGREEN,OSWALGREEN
12621,539391,ACME,ACME
12622,539479,GTV,GTV
12623,539522,GROVY,GROVY
12624,539528,AAYUSH,AAYUSH
12625,500101,ARVIND,ARVIND
12626,500103,BHEL,BHEL
12627,500109,MRPL,MRPL
12628,500116,IDBI,IDBI
12629,500126,PGHL,PGHL
12630,500174,GLFL,GLFL
12631,500183,HFCL,HFCL
12632,500185,HCC,HCC
12633,539661,ACEMEN,ACEMEN
12634,539682,MOBAVENUE,MOBAVENUE
12635,539762,MEAPL,MEAPL
12636,539798,UMIYA,UMIYA
12637,500209,INFY,INFY
12638,500249,KSB,KSB
12639,500262,HYBRIDFIN,HYBRIDFIN
12640,500264,MAFATIND,MAFATIND
12641,539807,CCAVENUE,CCAVENUE
12642,539889,PARAGMILK,PARAGMILK
12643,539895,SPICELOUNG,SPICELOUNG
12644,539945,NV20IETF,NV20IETF
12645,540082,RSTL,RSTL
12646,500270,BARODARY,BARODARY
12647,500282,MODTHREAD,MODTHREAD
12648,500284,LORDSCHLO,LORDSCHLO
12649,500307,NIRLON,NIRLON
12650,539982,ASYL,ASYL
12651,540063,ECS,ECS
12652,540073,BLS,BLS
12653,540083,TVVISION,TVVISION
12654,540136,HPL,HPL
12655,540190,FRANKLININD,FRANKLININD
12656,540221,SHASHANK,SHASHANK
12657,500317,OSWALAGRO,OSWALAGRO
12658,500339,RAIN,RAIN
12659,500342,PRUDMOULI,PRUDMOULI
12660,500355,RALLIS,RALLIS
12661,500360,RAPICUT,RAPICUT
12662,500368,PATANJALI,PATANJALI
12663,500378,JINDALSAW,JINDALSAW
12664,500390,RELINFRA,RELINFRA
12665,540252,VSL,VSL
12666,540259,SHANGAR,SHANGAR
12667,540404,PRIMEFRESH,PRIMEFRESH
12668,540405,OCEANIC,OCEANIC
12669,500402,SPMLINFRA,SPMLINFRA
12670,500420,TORNTPHARM,TORNTPHARM
12671,500449,HOCL,HOCL
12672,500450,MPILCORPL,MPILCORPL
12673,540455,ESCORP,ESCORP
12674,540590,RIDDHICORP,RIDDHICORP
12675,540595,TEJASNET,TEJASNET
12676,540728,SAYAJIIND,SAYAJIIND
12677,500477,ASHOKLEY,ASHOKLEY
12678,500510,LT,LT
12679,500777,TNPETRO,TNPETRO
12680,500840,EIHOTEL,EIHOTEL
12681,540777,HDFCLIFE,HDFCLIFE
12682,540788,ASPIRA,ASPIRA
12683,540795,DYCL,DYCL
12684,540955,TDSL,TDSL
12685,501242,TCIFINANCE,TCIFINANCE
12686,501311,JAYBHCR,JAYBHCR
12687,501423,SHAILY,SHAILY
12688,501477,MULLER,MULLER
12689,541133,ACFL,ACFL
12690,541143,BDL,BDL
12691,541154,HAL,HAL
12692,541195,MIDHANI,MIDHANI
12693,501945,DHENUBUILD,DHENUBUILD
12694,502090,SAGCEM,SAGCEM
12695,502250,LERTHAI,LERTHAI
12696,502281,TRIVENIGQ,TRIVENIGQ
12697,541233,LEMONTREE,LEMONTREE
12698,541402,AFFORDABLE,AFFORDABLE
12699,541403,DOLLAR,DOLLAR
12700,541540,SOLARA,SOLARA
12701,502865,FORBESCO,FORBESCO
12702,502873,HPCOTTON,HPCOTTON
12703,502901,JAMSHRI,JAMSHRI
12704,502958,LAKSHMIMIL,LAKSHMIMIL
12705,541702,ASHNI,ASHNI
12706,541741,FRATELLI,FRATELLI
12707,541972,SETFSN50,SETFSN50
12708,541973,MACH,MACH
12709,503101,MARATHON,MARATHON
12710,503162,RELCHEMQ,RELCHEMQ
12711,503310,SWANCORP,SWANCORP
12712,503806,SRF,SRF
12713,541988,AAVAS,AAVAS
12714,542020,AKI,AKI
12715,542034,SMGOLD,SMGOLD
12716,542216,DALBHARAT,DALBHARAT
12717,503863,SHRMFGC,SHRMFGC
12718,504058,NIPPOBATRY,NIPPOBATRY
12719,504273,MODULEX,MODULEX
12720,504341,RELTD,RELTD
12721,542233,TREJHARA,TREJHARA
12722,542248,DECCAN,DECCAN
12723,542543,ENERGYINF,ENERGYINF
12724,542664,NXLI8G,NXLI8G
12725,505100,INRADIA,INRADIA
12726,505160,TALBROAUTO,TALBROAUTO
12727,505242,DYNAMATECH,DYNAMATECH
12728,505283,KIRLPNU,KIRLPNU
12729,542666,GKP,GKP
12730,542758,PVTBANIETF,PVTBANIETF
12731,542803,VEL,VEL
12732,542830,IRCTC,IRCTC
12733,505523,MAHACORP,MAHACORP
12734,505690,BRADYM,BRADYM
12735,505790,SCHAEFFLER,SCHAEFFLER
12736,505890,KENNAMET,KENNAMET
12737,542851,GENSOL,GENSOL
12738,542863,ABSLBANETF,ABSLBANETF
12739,542910,VALENCIA,VALENCIA
12740,543066,SBICARD,SBICARD
12741,506180,EMERGENT,EMERGENT
12742,506194,ARIHANTSUP,ARIHANTSUP
12743,506528,KELENRG,KELENRG
12744,507205,TI,TI
12745,543075,07QPD,07QPD
12746,543076,07ABB,07ABB
12747,543106,UTCRFS2DMP,UTCRFS2DMP
12748,543111,UTCRFS2RAP,UTCRFS2RAP
12749,507474,KFBL,KFBL
12750,507488,GMBREW,GMBREW
12751,507490,RANASUG,RANASUG
12752,507552,FOODSIN,FOODSIN
12753,543117,UTCRFS2RMP,UTCRFS2RMP
12754,543119,UTMTFS2DQP,UTMTFS2DQP
12755,543121,UTMTFS2DGR,UTMTFS2DGR
12756,543131,UTMTFS2RQR,UTMTFS2RQR
12757,507717,DHANUKA,DHANUKA
12758,507794,KHAICHEM,KHAICHEM
12759,507946,KIDUJA,KIDUJA
12760,508494,WARRENTEA,WARRENTEA
12761,543148,08AMR,08AMR
12762,543150,08GPG,08GPG
12763,543159,10DPR,10DPR
12764,543169,08DPR,08DPR
12765,508875,NITINCAST,NITINCAST
12766,508993,KEDIACN,KEDIACN
12767,509040,NETLINK,NETLINK
12768,509079,GUFICBIO,GUFICBIO
12769,543172,COSPOWER,COSPOWER
12770,543178,11QPR,11QPR
12771,543186,11DPD,11DPD
12772,543207,NATURAL,NATURAL
12773,509220,PTL,PTL
12774,509488,GRAPHITE,GRAPHITE
12775,509546,GRAVISSHO,GRAVISSHO
12776,509563,GARWAMAR,GARWAMAR
12777,543216,EBBETF0431,EBBETF0431
12778,543220,MAXHEALTH,MAXHEALTH
12779,543224,HDFCNIFBAN,HDFCNIFBAN
12780,543226,BANKBETA,BANKBETA
12781,543259,HOMEFIRST,HOMEFIRST
12782,509692,INDIANCARD,INDIANCARD
12783,509762,MAPROIN,MAPROIN
12784,509917,TECHCON,TECHCON
12785,511016,PREMCAP,PREMCAP
12786,543228,ROUTE,ROUTE
12787,543252,FAIRCHEMOR,FAIRCHEMOR
12788,543254,AWHCL,AWHCL
12789,543271,JUBLINGREA,JUBLINGREA
12790,543277,LXCHEM,LXCHEM
12791,543280,NAZARA,NAZARA
12792,543285,RCAN,RCAN
12793,511096,TVOLCON,TVOLCON
12794,511147,WSFX,WSFX
12795,511391,INTRGLB,INTRGLB
12796,511533,SAHARAHOUS,SAHARAHOUS
12797,511551,MONARCH,MONARCH
12798,511593,LIBORDFIN,LIBORDFIN
12799,511654,SUGALDAM,SUGALDAM
12800,511672,SCANSTL,SCANSTL
12801,543293,SFMP44GR,SFMP44GR
12802,543309,ADESHWAR,ADESHWAR
12803,543310,TIMESGREEN,TIMESGREEN
12804,543311,IPL,IPL
12805,511676,GICHSGFIN,GICHSGFIN
12806,512004,ZNILKENG,ZNILKENG
12807,512147,KAJALSY,KAJALSY
12808,512175,VAMA,VAMA
12809,543319,AAPLUSTRAD,AAPLUSTRAD
12810,543323,BFSI,BFSI
12811,543325,ROLEXRINGS,ROLEXRINGS
12812,543326,FMCGIETF,FMCGIETF
12813,512303,ZMANSOON,ZMANSOON
12814,512453,SHRJAGP,SHRJAGP
12815,512455,LLOYDSME,LLOYDSME
12816,512477,BETXIND,BETXIND
12817,543339,KTKFMP292DG,KTKFMP292DG
12818,543353,D60MS264RG,D60MS264RG
12819,543373,SVRL,SVRL
12820,543414,MAHKTECH,MAHKTECH
12821,512529,VIYASH,VIYASH
12822,512595,MANBRO,MANBRO
12823,512599,ADANIENT,ADANIENT
12824,512634,SAVERA,SAVERA
12825,543421,SFMP57GR,SFMP57GR
12826,543437,MONQ50,MONQ50
12827,543440,NIFTYADD,NIFTYADD
12828,543446,SFMP58DR,SFMP58DR
12829,513119,ONIXSOLAR,ONIXSOLAR
12830,513418,SMFIL,SMFIL
12831,513460,MAHALXSE,MAHALXSE
12832,513498,SOUTHMG,SOUTHMG
12833,543456,SFMP59DR,SFMP59DR
12834,543465,MOMOMENTUM,MOMOMENTUM
12835,543475,EKENNIS,EKENNIS
12836,543509,H187646RG,H187646RG
12837,513579,FFPL,FFPL
12838,513642,AXELPOLY,AXELPOLY
12839,513693,KAJARIR,KAJARIR
12840,514036,LOYALTEX,LOYALTEX
12841,543510,H1876D46RD,H1876D46RD
12842,543516,DHYAANITR,DHYAANITR
12843,543538,GOEL,GOEL
12844,543541,SAILANI,SAILANI
12845,514045,BSL,BSL
12846,514142,TTL,TTL
12847,514183,BLACKROSE,BLACKROSE
12848,514280,SANTETX,SANTETX
12849,543545,VEERKRUPA,VEERKRUPA
12850,543576,MOVALUE,MOVALUE
12851,543594,DPL,DPL
12852,543603,W5AG,W5AG
12853,514300,PIONEEREMB,PIONEEREMB
12854,514302,VIPPYSP,VIPPYSP
12855,514312,JAIHINDS,JAIHINDS
12856,514322,KAMADGIRI,KAMADGIRI
12857,543608,HDFCVALUE,HDFCVALUE
12858,543611,SFMP68GD,SFMP68GD
12859,543622,STML,STML
12860,543632,HDFC1359RG,HDFC1359RG
12861,543634,HDFC1359RQ,HDFC1359RQ
12862,543636,DCI,DCI
12863,543676,D1281268DP,D1281268DP
12864,514378,YARNSYN,YARNSYN
12865,514414,OXFORDIN,OXFORDIN
12866,514448,JYOTIRES,JYOTIRES
12867,514450,MHLXMIRU,MHLXMIRU
12868,543653,BIKAJI,BIKAJI
12869,514454,SOUTLAT,SOUTLAT
12870,515059,MADHUDIN,MADHUDIN
12871,516016,SHREYANIND,SHREYANIND
12872,516108,STHINPA,STHINPA
12873,543690,W8GP,W8GP
12874,543711,SULA,SULA
12875,543713,DRONACHRYA,DRONACHRYA
12876,543741,KTKFMP304DG,KTKFMP304DG
12877,517236,CALCOM,CALCOM
12878,517273,S&SPOWER,S&SPOWER
12879,517288,GUJARATPOLY,GUJARATPOLY
12880,517360,SBECSYS,SBECSYS
12881,543746,LOGICA,LOGICA
12882,543758,SFMP76DD,SFMP76DD
12883,543766,ASHIKA,ASHIKA
12884,543769,INDONG,INDONG
12885,543784,SFMP78DR,SFMP78DR
12886,543785,SFMP78GD,SFMP78GD
12887,543794,HDFC2638DQ,HDFC2638DQ
12888,543799,SVJ,SVJ
12889,517385,SYMPHONY,SYMPHONY
12890,517429,ATHENAGLO,ATHENAGLO
12891,517500,ROTO,ROTO
12892,517556,PVP,PVP
12893,517569,KEI,KEI
12894,518075,SURAJ,SURAJ
12895,519604,SURFI,SURFI
12896,543803,AXISWRHD,AXISWRHD
12897,543826,SFMP79GD,SFMP79GD
12898,543836,AXISWSHD,AXISWSHD
12899,543837,HFMPM23DGR,HFMPM23DGR
12900,519031,SHAHFOOD,SHAHFOOD
12901,519606,INTEGFD,INTEGFD
12902,519612,LAKESHORE,LAKESHORE
12903,520043,MUNJALSHOW,MUNJALSHOW
12904,520066,JAYBARMARU,JAYBARMARU
12905,543841,HFMPM23RND,HFMPM23RND
12906,543860,JAFINANCE,JAFINANCE
12907,543885,SFMP81GD,SFMP81GD
12908,543914,SWATIPRO,SWATIPRO
12909,521080,PASARI,PASARI
12910,521097,AMARJOTHI,AMARJOTHI
12911,521141,ADITYASP,ADITYASP
12912,521210,CITYMAN,CITYMAN
12913,543931,VEEFIN,VEEFIN
12914,543941,AHASOLAR,AHASOLAR
12915,543945,NETWEB,NETWEB
12916,543953,KHAZANCHI,KHAZANCHI
12917,521246,PARASPETRO,PARASPETRO
12918,522064,HONDAPOWER,HONDAPOWER
12919,522207,RASANDIK,RASANDIK
12920,522237,SHIVAGR,SHIVAGR
12921,543965,TVSSCS,TVSSCS
12922,543983,EMSLIMITED,EMSLIMITED
12923,543986,SOUTHWEST,SOUTHWEST
12924,543989,KALAMANDIR,KALAMANDIR
12925,544007,ALPHAETF,ALPHAETF
12926,544067,INNOVACAP,INNOVACAP
12927,544082,SWANAGRO,SWANAGRO
12928,544089,LIQUIDCASE,LIQUIDCASE
12929,522241,MMFL,MMFL
12930,522251,CENLUB,CENLUB
12931,522257,RAJOOENG,RAJOOENG
12932,522281,RAMRAT,RAMRAT
12933,544094,EUPHORIAIT,EUPHORIAIT
12934,544107,BLSE,BLSE
12935,544120,CAPITALSFB,CAPITALSFB
12936,544142,SCILAL,SCILAL
12937,523120,THRIVE,THRIVE
12938,523144,MEDICAPQ,MEDICAPQ
12939,523151,OTCO,OTCO
12940,523207,KOKUYOCMLN,KOKUYOCMLN
12941,523222,SRMENERGY,SRMENERGY
12942,523277,GVFILM,GVFILM
12943,523343,MICROSE,MICROSE
12944,523369,DCMSRIND,DCMSRIND
12945,544159,LIQUIDADD,LIQUIDADD
12946,544164,FAALCON,FAALCON
12947,544170,DKUAL,DKUAL
12948,544178,PIOTEX,PIOTEX
12949,523371,MAWANASUG,MAWANASUG
12950,523465,INDBNK,INDBNK
12951,523489,CMMHOSP,CMMHOSP
12952,523566,MARBU,MARBU
12953,544186,TOTEM,TOTEM
12954,544188,MAGENTA,MAGENTA
12955,544197,RETAIL,RETAIL
12956,544238,PREMIERENE,PREMIERENE
12957,523652,KKPLASTICK,KKPLASTICK
12958,523754,MAHEPC,MAHEPC
12959,523874,EASTINDIA,EASTINDIA
12960,523896,APIL,APIL
12961,544242,TRAVELS,TRAVELS
12962,544243,STYLEBAAZA,STYLEBAAZA
12963,544247,TOP10ADD,TOP10ADD
12964,544253,KROSS,KROSS
12965,524218,RESONANCE,RESONANCE
12966,524444,EVEXIA,EVEXIA
12967,524558,NEULANDLAB,NEULANDLAB
12968,524604,ADLINE,ADLINE
12969,544254,TOLINS,TOLINS
12970,544258,WCIL,WCIL
12971,544264,DIFFNKG,DIFFNKG
12972,544275,VAL30IETF,VAL30IETF
12973,524642,SIKOZY,SIKOZY
12974,524723,BIJHANS,BIJHANS
12975,524818,DYNAMIND,DYNAMIND
12976,526001,JAUSPOL,JAUSPOL
12977,544281,ABINFRA,ABINFRA
12978,544290,EIEL,EIEL
12979,544292,ONESOURCE,ONESOURCE
12980,544294,ROSSTECH,ROSSTECH
12981,526027,CUBEXTUB,CUBEXTUB
12982,526075,VINRKLB,VINRKLB
12983,526117,SHERVANI,SHERVANI
12984,526137,SHETR,SHETR
12985,544296,NISUS,NISUS
12986,544302,INNOVANA,INNOVANA
12987,544305,MOBIKWIK,MOBIKWIK
12988,544327,TECHNICHEM,TECHNICHEM
12989,526173,ANDREWYU,ANDREWYU
12990,526231,STDSFAC,STDSFAC
12991,526325,ORIENTLTD,ORIENTLTD
12992,526355,DUROPACK,DUROPACK
12993,544341,LGLL,LGLL
12994,544354,SOLARIUM,SOLARIUM
12995,544369,BEEZAASAN,BEEZAASAN
12996,544373,NAPSGLOBAL,NAPSGLOBAL
12997,526443,AEIM,AEIM
12998,526471,WINSOMBR,WINSOMBR
12999,526473,ELEFLOR,ELEFLOR
13000,526481,PHOENXINTL,PHOENXINTL
13001,544375,GOLD360,GOLD360
13002,544380,CASHIETF,CASHIETF
13003,544387,DESCO,DESCO
13004,544400,MANOJJEWEL,MANOJJEWEL
13005,500009,AMBALALSA,AMBALALSA
13006,500031,BAJAJELEC,BAJAJELEC
13007,500042,BASF,BASF
13008,526596,LIBERTSHOE,LIBERTSHOE
13009,526604,LIPPISYS,LIPPISYS
13010,526638,TEXELIN,TEXELIN
13011,526709,BITS,BITS
13012,544405,BELRISE,BELRISE
13013,500048,BEML,BEML
13014,500085,CHAMBLFERT,CHAMBLFERT
13015,500093,CGPOWER,CGPOWER
13016,500133,ESABINDIA,ESABINDIA
13017,526731,BRIGHTBR,BRIGHTBR
13018,526773,PRESSURS,PRESSURS
13019,526817,CHEVIOT,CHEVIOT
13020,526827,SPICEISLIN,SPICEISLIN
13021,500136,ESTER,ESTER
13022,500147,COCKERILL,COCKERILL
13023,500148,UFLEX,UFLEX
13024,500153,GANESHBE,GANESHBE
13025,526849,BANARBEADS,BANARBEADS
13026,526853,BI,BI
13027,526873,RAJSEC,RAJSEC
13028,526921,21STCENMGM,21STCENMGM
13029,500160,GTL,GTL
13030,500192,PRAGBOS,PRAGBOS
13031,500202,INDLEASE,INDLEASE
13032,500228,JSWSTEEL,JSWSTEEL
13033,530025,SAMYAKINT,SAMYAKINT
13034,530053,REALECO,REALECO
13035,530095,PRADHIN,PRADHIN
13036,530163,KERALAYUR,KERALAYUR
13037,500233,KAJARIACER,KAJARIACER
13038,500243,KIRLOSIND,KIRLOSIND
13039,500247,KOTAKBANK,KOTAKBANK
13040,500251,TRENT,TRENT
13041,530171,DAULAT,DAULAT
13042,530185,SURATRAML,SURATRAML
13043,530201,KALLAM,KALLAM
13044,530233,AUROLAB,AUROLAB
13045,500253,LICHSGFIN,LICHSGFIN
13046,500257,LUPIN,LUPIN
13047,500265,MAHSEAMLES,MAHSEAMLES
13048,500277,MIDINDIA,MIDINDIA
13049,530259,INTSTOIL,INTSTOIL
13050,530265,SAINIK,SAINIK
13051,530315,HINDTIN,HINDTIN
13052,530341,MUKESHB,MUKESHB
13053,500288,MOREPENLAB,MOREPENLAB
13054,500290,MRF,MRF
13055,500331,PIDILITIND,PIDILITIND
13056,500354,RAJSREESUG,RAJSREESUG
13057,530365,ORIENTBELL,ORIENTBELL
13058,530401,VINYOFL,VINYOFL
13059,530407,EPIC,EPIC
13060,530443,KIRANSY-B,KIRANSY-B
13061,500400,TATAPOWER,TATAPOWER
13062,500411,THERMAX,THERMAX
13063,500414,TIMEX,TIMEX
13064,500444,WSTCSTPAPR,WSTCSTPAPR
13065,530579,UYFINCORP,UYFINCORP
13066,530669,ACEENGITEC,ACEENGITEC
13067,530711,JAGANLAM,JAGANLAM
13068,530755,CORNE,CORNE
13069,500456,PASUPTAC,PASUPTAC
13070,500463,BBOX,BBOX
13071,500495,ESCORTS,ESCORTS
13072,500500,HINDMOTORS,HINDMOTORS
13073,530797,SHGANEL,SHGANEL
13074,530813,KRBL,KRBL
13075,530839,CLIOINFO,CLIOINFO
13076,530779,DYNAMICP,DYNAMICP
13077,500550,SIEMENS,SIEMENS
13078,500620,GESHIP,GESHIP
13079,500660,GLAXO,GLAXO
13080,500670,GNFC,GNFC
13081,530871,CHEMBOND,CHEMBOND
13082,530899,ASIAPAK,ASIAPAK
13083,530907,SICAPIT,SICAPIT
13084,530953,SUNILAGR,SUNILAGR
13085,500674,SANOFI,SANOFI
13086,500800,TATACONSUM,TATACONSUM
13087,500830,COLPAL,COLPAL
13088,500878,CEATLTD,CEATLTD
13089,531025,VISAGAR,VISAGAR
13090,531069,VIJSOLX,VIJSOLX
13091,531210,COLINZ,COLINZ
13092,531223,ANJANI,ANJANI
13093,501110,SUNRINV,SUNRINV
13094,501148,DSINVEST,DSINVEST
13095,501386,EENTER,EENTER
13096,501430,BOMBCYC,BOMBCYC
13097,531260,REFEXRENEW,REFEXRENEW
13098,531287,NATPLASTI,NATPLASTI
13099,531310,AVAILFC,AVAILFC
13100,531314,INTCAPL,INTCAPL
13101,501479,SFTL,SFTL
13102,501831,COASTCORP,COASTCORP
13103,502820,DCM,DCM
13104,503092,PASUSPG,PASUSPG
13105,531341,GUJINV,GUJINV
13106,531344,CONCOR,CONCOR
13107,531364,EKANSH,EKANSH
13108,531432,SYTIXSE,SYTIXSE
13109,503229,SIMPLXREA,SIMPLXREA
13110,503689,HEALINV,HEALINV
13111,503816,SWADPOL,SWADPOL
13112,504112,NELCO,NELCO
13113,531436,SAFFRON,SAFFRON
13114,531456,MINAXI,MINAXI
13115,531502,ESARIND,ESARIND
13116,531529,SOFTRAKV,SOFTRAKV
13117,504746,INLCM,INLCM
13118,504840,KAIRA,KAIRA
13119,505010,AUTOAXLES,AUTOAXLES
13120,505036,ACGL,ACGL
13121,531540,MAINFRA,MAINFRA
13122,531553,DRL,DRL
13123,531557,AMITSEC,AMITSEC
13124,531569,SANJIVIN,SANJIVIN
13125,505192,SMLMAH,SMLMAH
13126,505255,GMMPFAUDLR,GMMPFAUDLR
13127,505324,MANUGRAPH,MANUGRAPH
13128,505710,GRAUWEIL,GRAUWEIL
13129,531578,KMFBLDR,KMFBLDR
13130,531613,MAL,MAL
13131,531676,EMROCK,EMROCK
13132,531694,RAINBOWF,RAINBOWF
13133,505737,INTLCOMBQ,INTLCOMBQ
13134,505807,ROLCOEN,ROLCOEN
13135,505872,WPIL,WPIL
13136,506134,GOURMET,GOURMET
13137,531859,ORIRAIL,ORIRAIL
13138,531936,BLUECHIP,BLUECHIP
13139,531950,VERTEX,VERTEX
13140,531959,NEWINFRA,NEWINFRA
13141,506190,ZSARVAMA,ZSARVAMA
13142,506480,GOCLCORP,GOCLCORP
13143,506520,JAYCH,JAYCH
13144,506525,KANORICHEM,KANORICHEM
13145,531991,AMRAAGRI,AMRAAGRI
13146,532029,SINDHUTRAD,SINDHUTRAD
13147,532123,BSELALGO,BSELALGO
13148,532145,HOTLSILV,HOTLSILV
13149,506685,ULTRAMAR,ULTRAMAR
13150,506820,ASTRAZEN,ASTRAZEN
13151,506919,MAKERSL,MAKERSL
13152,507155,JAGAJITIND,JAGAJITIND
13153,532162,JKPAPER,JKPAPER
13154,532175,CYIENT,CYIENT
13155,532178,ENGINERSIN,ENGINERSIN
13156,532210,CUB,CUB
13157,532221,SONATSOFTW,SONATSOFTW
13158,532262,TCIIND,TCIIND
13159,532281,HCLTECH,HCLTECH
13160,532313,MAHLIFE,MAHLIFE
13161,532323,SHIVACEM,SHIVACEM
13162,532334,HBESD,HBESD
13163,532369,RAMCOIND,RAMCOIND
13164,532384,TYCHE,TYCHE
13165,532386,CALSOFT,CALSOFT
13166,532400,BSOFT,BSOFT
13167,532404,7TEC,7TEC
13168,532456,COMPINFO,COMPINFO
13169,532466,OFSS,OFSS
13170,532468,KAMAHOLD,KAMAHOLD
13171,532500,MARUTI,MARUTI
13172,532507,BAGFILMS,BAGFILMS
13173,532522,PETRONET,PETRONET
13174,532553,WELENT,WELENT
13175,532610,DWARKESH,DWARKESH
13176,532624,JINDALPHOT,JINDALPHOT
13177,532630,GOKEX,GOKEX
13178,532645,BEEYU,BEEYU
13179,532663,SASKEN,SASKEN
13180,532668,AURIONPRO,AURIONPRO
13181,532676,PBAINFRA,PBAINFRA
13182,532695,CELEBRITY,CELEBRITY
13183,532713,SAKUMA,SAKUMA
13184,532714,KEC,KEC
13185,532730,SGL,SGL
13186,532737,EMKAY,EMKAY
13187,532749,ALLCARGO,ALLCARGO
13188,532794,ZEEMEDIA,ZEEMEDIA
13189,532826,RAJTV,RAJTV
13190,532845,TGBHOTELS,TGBHOTELS
13191,532856,TIMETECHNO,TIMETECHNO
13192,532875,ADSL,ADSL
13193,507438,IFBAGRO,IFBAGRO
13194,507759,LIMECHM,LIMECHM
13195,507880,VIPIND,VIPIND
13196,507912,LKPFIN,LKPFIN
13197,532898,POWERGRID,POWERGRID
13198,532923,RGL,RGL
13199,532932,MANAKSIA,MANAKSIA
13200,532933,PORWAL,PORWAL
13201,507948,KEYCORP,KEYCORP
13202,507952,SHIKHARLETR,SHIKHARLETR
13203,508136,BNALTD,BNALTD
13204,508969,SULABEN,SULABEN
13205,509009,AUSOMENT,AUSOMENT
13206,509470,BOMOXY-B1,BOMOXY-B1
13207,509486,CAPRIHANS,CAPRIHANS
13208,509631,HEG,HEG
13209,509870,SHAHCON,SHAHCON
13210,509887,SINNAR,SINNAR
13211,509966,VSTIND,VSTIND
13212,509930,SUPREMEIND,SUPREMEIND
13213,511012,YAMNINV,YAMNINV
13214,511018,ZMILGFIN,ZMILGFIN
13215,511076,AEROENTER,AEROENTER
13216,511200,MUNCAPM,MUNCAPM
13217,511431,VAKRANGEE,VAKRANGEE
13218,511509,VIVOBIOT,VIVOBIOT
13219,511549,MORARKFI,MORARKFI
13220,511688,MATHEWE,MATHEWE
13221,511700,STANCAP,STANCAP
13222,511740,RFL,RFL
13223,511742,UGROCAP,UGROCAP
13224,512036,SKYBIOTECH,SKYBIOTECH
13225,512047,ROYALIND,ROYALIND
13226,512060,SHYAM,SHYAM
13227,512101,TRIPR,TRIPR
13228,512109,AVIVA,AVIVA
13229,512153,MLINDLTD,MLINDLTD
13230,512229,VERITAS,VERITAS
13231,512237,JAICORPLTD,JAICORPLTD
13232,512265,AVONMERC,AVONMERC
13233,512344,ARAVALIS,ARAVALIS
13234,512361,CUPIDALBV,CUPIDALBV
13235,512443,GANONPRO,GANONPRO
13236,512489,OASISEC,OASISEC
13237,512493,GARNETINT,GARNETINT
13238,512505,MEENST,MEENST
13239,512519,DONEAR,DONEAR
13240,513039,ZHINUDYP,ZHINUDYP
13241,532957,GOKAKTEX,GOKAKTEX
13242,533002,DWSFTS50AG,DWSFTS50AG
13243,533093,ROML,ROML
13244,533095,BENGALASM,BENGALASM
13245,513097,SBCL,SBCL
13246,513117,AMFORG,AMFORG
13247,513269,MANINDS,MANINDS
13248,513361,INDIAHOMES,INDIAHOMES
13249,533149,YUNIKM,YUNIKM
13250,533160,DBREALTY,DBREALTY
13251,533181,ISFT,ISFT
13252,533192,KCPSUGIND,KCPSUGIND
13253,513397,VALLABHSQ,VALLABHSQ
13254,513436,SHAHALLOYS,SHAHALLOYS
13255,513536,GNRL,GNRL
13256,513548,SHRDAIS,SHRDAIS
13257,533202,SATCH,SATCH
13258,533217,HMVL,HMVL
13259,533267,CANTABIL,CANTABIL
13260,533270,BEDMUTHA,BEDMUTHA
13261,514010,RUDRAECO,RUDRAECO
13262,514113,ADINATH,ADINATH
13263,514128,KONARKSY,KONARKSY
13264,514175,VARDMNPOLY,VARDMNPOLY
13265,533284,RPPINFRA,RPPINFRA
13266,533294,RKDL,RKDL
13267,533298,SURANASOL,SURANASOL
13268,533303,BFINVEST,BFINVEST
13269,514412,SARUPINDUS,SARUPINDUS
13270,514440,BPAGRI,BPAGRI
