,token,name,symbol
12247,543709,GARGI,GARGI
12248,543710,COMMOIETF,COMMOIETF
12249,543731,HDFC1204RQ,HDFC1204RQ
12250,543732,RADIANTCMS,RADIANTCMS
12251,536828,RFHXXIV25G,RFHXXIV25G
12252,537291,NATHBIOGEN,NATHBIOGEN
12253,537378,HCPO36MJDG,HCPO36MJDG
12254,537459,NFXXV18DG,NFXXV18DG
12255,543739,KTKFMP304RG,KTKFMP304RG
12256,543745,SVS,SVS
12257,543755,SFMP76GR,SFMP76GR
12258,543774,HDFCBSE500,HDFCBSE500
12259,543826,SFMP79GD,SFMP79GD
12260,537483,NIF100BEES,NIF100BEES
12261,537785,RACE,RACE
12262,537913,NFHXXV32G,NFHXXV32G
12263,538081,HARIAAPL,HARIAAPL
12264,543782,SEALMATIC,SEALMATIC
12265,543799,SVJ,SVJ
12266,543817,IPRU9735,IPRU9735
12267,543831,BRIGHT,BRIGHT
12268,543839,HFMPM23DQD,HFMPM23DQD
12269,543848,DEVLAB,DEVLAB
12270,543875,GSEC10YEAR,GSEC10YEAR
12271,538319,GCMCAPI,GCMCAPI
12272,538446,MONEYBOXX,MONEYBOXX
12273,538562,SKIPPER,SKIPPER
12274,538563,SMTEL,SMTEL
12275,543880,185F2DGG,185F2DGG
12276,543891,U8GP,U8GP
12277,543892,U8DP,U8DP
12278,543896,AVALON,AVALON
12279,538564,JAMESWARREN,JAMESWARREN
12280,538576,BHANDERI,BHANDERI
12281,538579,ZINEMA,ZINEMA
12282,538598,VISHAL,VISHAL
12283,543914,SWATIPRO,SWATIPRO
12284,543915,PAVNAIND,PAVNAIND
12285,543970,SHOORA,SHOORA
12286,543968,HFMPCC75RD,HFMPCC75RD
12287,538631,NCAPBULBDG,NCAPBULBDG
12288,538674,CITYONLINE,CITYONLINE
12289,538685,SHEMAROO,SHEMAROO
12290,539045,MANAKALUCO,MANAKALUCO
12291,543994,JSWINFRA,JSWINFRA
12292,543995,MVGJL,MVGJL
12293,544000,CCAL,CCAL
12294,544013,KKSHL,KKSHL
12295,544067,INNOVACAP,INNOVACAP
12296,539090,RAJPUTANA,RAJPUTANA
12297,539098,FILTRA,FILTRA
12298,539122,BODHTREE,BODHTREE
12299,539123,VBIND,VBIND
12300,544015,MISHDESIGN,MISHDESIGN
12301,544025,ARROWHEAD,ARROWHEAD
12302,544044,INDIASHLTR,INDIASHLTR
12303,539124,SARVOTTAM,SARVOTTAM
12304,539149,ICSL,ICSL
12305,539150,PNCINFRA,PNCINFRA
12306,539217,SRESTHA,SRESTHA
12307,544073,MCPL,MCPL
12308,544091,QLL,QLL
12309,544156,GCONNECT,GCONNECT
12310,544197,RETAIL,RETAIL
12311,539218,SAUMYA,SAUMYA
12312,539224,HCKKVENTURE,HCKKVENTURE
12313,539226,RUDRA,RUDRA
12314,539271,NXXIX1D,NXXIX1D
12315,544212,EVINDIA,EVINDIA
12316,544235,ORIENTTECH,ORIENTTECH
12317,544290,EIEL,EIEL
12318,544277,WAAREEENER,WAAREEENER
12319,539301,ARVSMART,ARVSMART
12320,539302,POWERMECH,POWERMECH
12321,539334,SHREEPUSHK,SHREEPUSHK
12322,539335,CHPLIND,CHPLIND
12323,544311,IGIL,IGIL
12324,544318,MAMATA,MAMATA
12325,544352,NEXT30ADD,NEXT30ADD
12326,544354,SOLARIUM,SOLARIUM
12327,539337,WAAREE,WAAREE
12328,539393,KCL,KCL
12329,539398,VISHALBL,VISHALBL
12330,539407,GENCON,GENCON
12331,544363,UNIONGOLD,UNIONGOLD
12332,544386,SPECTRUM,SPECTRUM
12333,544391,RETAGGIO,RETAGGIO
12334,544400,MANOJJEWEL,MANOJJEWEL
12335,539448,INDIGO,INDIGO
12336,539468,TFSL,TFSL
12337,539469,PANORAMA,PANORAMA
12338,539515,QUINT,QUINT
12339,544414,BLUSPRING,BLUSPRING
12340,544449,ANTHEM,ANTHEM
12341,544420,RAYMONDREL,RAYMONDREL
12342,544426,ICON,ICON
12343,539517,HDFCSENSEX,HDFCSENSEX
12344,539521,NAVIGANT,NAVIGANT
12345,539533,ELITECON,ELITECON
12346,539544,ABHIINFRA,ABHIINFRA
12347,544473,GROWWPOWER,GROWWPOWER
12348,544480,JSWCEMENT,JSWCEMENT
12349,544482,STARIMAGIN,STARIMAGIN
12350,544495,NISMGMT,NISMGMT
12351,544499,CPEDU,CPEDU
12352,544502,AMANTA,AMANTA
12353,544508,VASHISHTHA,VASHISHTHA
12354,544509,KRUPALU,KRUPALU
12355,539551,NH,NH
12356,539584,SIPTL,SIPTL
12357,539593,SHIVA,SHIVA
12358,539596,DELTA,DELTA
12359,544526,SAATVIKGL,SAATVIKGL
12360,544531,TRUECOLORS,TRUECOLORS
12361,544548,GPAPL,GPAPL
12362,544560,SODHACAP,SODHACAP
12363,539599,KEL,KEL
12364,539659,KAMATS,KAMATS
12365,539679,KAPILRAJ,KAPILRAJ
12366,539697,HILIKS,HILIKS
12367,544577,WORTHPERI,WORTHPERI
12368,544580,CRAMC,CRAMC
12369,544589,MHLSRD,MHLSRD
12370,544610,WORKMATES,WORKMATES
12371,539770,DARJEELING,DARJEELING
12372,539917,NAGAFERT,NAGAFERT
12373,539947,JLL,JLL
12374,539980,MIDSELIETF,MIDSELIETF
12375,544613,UTLSOLAR,UTLSOLAR
12376,544621,SSMD,SSMD
12377,544626,EXATO,EXATO
12378,544630,HELLOJI,HELLOJI
12379,539985,TITAANIUM,TITAANIUM
12380,540005,LTIM,LTIM
12381,540078,MITSU,MITSU
12382,540097,GAMCO,GAMCO
12383,544632,MEESHO,MEESHO
12384,544636,WOSAL,WOSAL
12385,544639,SILVERBND,SILVERBND
12386,544658,ICICIAMC,ICICIAMC
12387,540115,LTTS,LTTS
12388,540146,ACML,ACML
12389,540148,BINDALEXPO,BINDALEXPO
12390,540181,SALEM,SALEM
12391,544687,HANNAH,HANNAH
12392,544690,ARSIFHRMD,ARSIFHRMD
12393,544692,ARSIFHRHD,ARSIFHRHD
12394,544694,ANL,ANL
12395,540203,SFL,SFL
12396,540205,AVL,AVL
12397,540210,HEADSUP,HEADSUP
12398,540252,VSL,VSL
12399,543671,AAATECH,AAATECH
12400,543675,D1281268DG,D1281268DG
12401,555555,SENSEXIETF,SENSEXIETF
12402,590031,DENORA,DENORA
12403,540377,IFL,IFL
12404,540396,MANOMAY,MANOMAY
12405,540402,MANAS,MANAS
12406,540544,PSPPROJECT,PSPPROJECT
12407,543738,BANKADD,BANKADD
12408,543742,KTKFMP304DI,KTKFMP304DI
12409,543753,DHARNI,DHARNI
12410,543756,SFMP76DR,SFMP76DR
12411,540565,INDIGRID,INDIGRID
12412,540570,VARIMAN,VARIMAN
12413,540611,AUBANK,AUBANK
12414,540613,GEL,GEL
12415,543785,SFMP78GD,SFMP78GD
12416,543792,D1144270DP,D1144270DP
12417,543794,HDFC2638DQ,HDFC2638DQ
12418,543803,AXISWRHD,AXISWRHD
12419,543819,PSUBNKIETF,PSUBNKIETF
12420,543827,SFMP79DD,SFMP79DD
12421,543832,AXISWSDG,AXISWSDG
12422,543877,KTKFMP308RI,KTKFMP308RI
12423,540648,PALASHSECU,PALASHSECU
12424,540651,JIGAR,JIGAR
12425,540678,COCHINSHIP,COCHINSHIP
12426,540735,IRIS,IRIS
12427,543886,SFMP81DD,SFMP81DD
12428,543887,U7GP,U7GP
12429,543890,U7AD,U7AD
12430,543898,BLAL,BLAL
12431,540787,ICICIB22,ICICIB22
12432,540796,RATNABHUMI,RATNABHUMI
12433,540879,APOLLO,APOLLO
12434,540900,NEWGEN,NEWGEN
12435,543931,VEEFIN,VEEFIN
12436,543938,ACCELERATE,ACCELERATE
12437,543954,ATL,ATL
12438,543959,SBFC,SBFC
12439,541006,ANGEL,ANGEL
12440,541178,BENARA,BENARA
12441,541206,OBCL,OBCL
12442,541269,CHEMFAB,CHEMFAB
12443,543964,HFMPCC50DD,HFMPCC50DD
12444,544005,ISCITRUST,ISCITRUST
12445,543979,KAHAN,KAHAN
12446,543983,EMSLIMITED,EMSLIMITED
12447,544035,SPL,SPL
12448,544054,SURAJEST,SURAJEST
12449,544055,MUTHOOTMF,MUTHOOTMF
12450,544061,AZAD,AZAD
12451,541336,INDOSTAR,INDOSTAR
12452,541337,MILEFUR,MILEFUR
12453,541450,ADANIGREEN,ADANIGREEN
12454,541503,UNICK,UNICK
12455,542011,GRSE,GRSE
12456,542020,AKI,AKI
12457,542131,NIFTYETF,NIFTYETF
12458,542145,RONI,RONI
12459,544066,SUNCLAY,SUNCLAY
12460,544079,DIGIDRIVE,DIGIDRIVE
12461,544081,JYOTICNC,JYOTICNC
12462,544093,BANKBETF,BANKBETF
12463,544106,MCFL,MCFL
12464,542155,DGL,DGL
12465,542230,ABSLNN50ET,ABSLNN50ET
12466,542232,SRD,SRD
12467,542233,TREJHARA,TREJHARA
12468,544094,EUPHORIAIT,EUPHORIAIT
12469,544095,EPACK,EPACK
12470,544104,GILT10BETA,GILT10BETA
12471,542333,RPSGVENT,RPSGVENT
12472,542553,IPRU3316,IPRU3316
12473,544111,PARKHOTELS,PARKHOTELS
12474,544121,RUDRAGAS,RUDRAGAS
12475,544134,PLATIND,PLATIND
12476,544143,ROYAL,ROYAL
12477,542383,RITCO,RITCO
12478,542539,IDFTP179DG,IDFTP179DG
12479,542650,METROPOLIS,METROPOLIS
12480,542685,DGCONTENT,DGCONTENT
12481,542730,BANKIETF,BANKIETF
12482,542759,SPANDANA,SPANDANA
12483,544144,PVSL,PVSL
12484,544157,VRUDDHI,VRUDDHI
12485,544159,LIQUIDADD,LIQUIDADD
12486,544167,JNKINDIA,JNKINDIA
12487,542760,SWSOLAR,SWSOLAR
12488,542921,MIDCAPIETF,MIDCAPIETF
12489,543079,07GPG,07GPG
12490,543090,09AQD,09AQD
12491,544179,GODIGIT,GODIGIT
12492,544188,MAGENTA,MAGENTA
12493,544195,COTFAB,COTFAB
12494,544224,AFCOM,AFCOM
12495,543102,UTCRFS2DHP,UTCRFS2DHP
12496,543112,UTCRFS2RAR,UTCRFS2RAR
12497,543115,UTCRFS2RFP,UTCRFS2RFP
12498,543152,08QPD,08QPD
12499,544226,FIRSTCRY,FIRSTCRY
12500,544229,METALIETF,METALIETF
12501,544247,TOP10ADD,TOP10ADD
12502,544252,BAJAJHFL,BAJAJHFL
12503,543156,08DPD,08DPD
12504,543160,10DRD,10DRD
12505,543172,COSPOWER,COSPOWER
12506,543173,11DPR,11DPR
12507,544273,MGEL,MGEL
12508,544303,TTC,TTC
12509,544307,VMM,VMM
12510,544319,SENORES,SENORES
12511,544321,VENTIVE,VENTIVE
12512,544346,RRECL,RRECL
12513,544361,COVANCE,COVANCE
12514,544366,LKMEHTA,LKMEHTA
12515,543193,DJML,DJML
12516,543211,BONLON,BONLON
12517,543214,NDRAUTO,NDRAUTO
12518,543245,GLAND,GLAND
12519,543258,INDIGOPNTS,INDIGOPNTS
12520,543259,HOMEFIRST,HOMEFIRST
12521,543283,UFBL,UFBL
12522,543289,KGES,KGES
12523,544368,SWASTH,SWASTH
12524,544378,PSPL,PSPL
12525,544380,CASHIETF,CASHIETF
12526,544406,UNIFIED,UNIFIED
12527,543301,SFMP45GR,SFMP45GR
12528,543315,SFMP46GD,SFMP46GD
12529,543318,CLEAN,CLEAN
12530,543320,ETERNAL,ETERNAL
12531,544418,OSWALPUMPS,OSWALPUMPS
12532,544423,KALPATARU,KALPATARU
12533,544429,HDBFS,HDBFS
12534,544445,APL,APL
12535,544464,UML,UML
12536,544465,LAXMIINDIA,LAXMIINDIA
12537,544468,BDI,BDI
12538,544478,SBILIQETF,SBILIQETF
12539,543322,ALIVUS,ALIVUS
12540,543331,MOL,MOL
12541,543341,SHARPLINE,SHARPLINE
12542,543346,AASHKA,AASHKA
12543,543363,PREVEST,PREVEST
12544,543394,SFMP54GD,SFMP54GD
12545,543409,SFMP55DD,SFMP55DD
12546,544504,GOELCONS,GOELCONS
12547,544520,SAMPAT,SAMPAT
12548,544532,SOLARWORLD,SOLARWORLD
12549,544537,JAINREC,JAINREC
12550,543347,AXISTECETF,AXISTECETF
12551,543411,HITECH,HITECH
12552,543419,SHRIRAMPPS,SHRIRAMPPS
12553,543438,MIDQ50ADD,MIDQ50ADD
12554,543443,ASCENSIVE,ASCENSIVE
12555,544545,TRUALT,TRUALT
12556,544558,FABTECH,FABTECH
12557,544562,ADVANCE,ADVANCE
12558,544568,ZAPPFRESH,ZAPPFRESH
12559,543447,SFMP58GD,SFMP58GD
12560,543450,AUTOIETF,AUTOIETF
12561,543463,MANYAVAR,MANYAVAR
12562,543465,MOMOMENTUM,MOMOMENTUM
12563,544576,LGEINDIA,LGEINDIA
12564,544596,SAFECURE,SAFECURE
12565,544601,CHOICEGOLD,CHOICEGOLD
12566,544605,SMALL250,SMALL250
12567,543518,EIGHTY,EIGHTY
12568,544607,SHTL,SHTL
12569,544619,SUDEEPPHRM,SUDEEPPHRM
12570,544624,KKSILK,KKSILK
12571,544627,PURPLEWAVE,PURPLEWAVE
12572,543473,HEALTHY,HEALTHY
12573,543506,H1876D46DG,H1876D46DG
12574,543516,DHYAANITR,DHYAANITR
12575,47,SX50,SX50
12576,500003,AEGISLOG,AEGISLOG
12577,543523,CAMPUS,CAMPUS
12578,543528,VENUSPIPES,VENUSPIPES
12579,543532,ETHOSLTD,ETHOSLTD
12580,543535,WEWIN,WEWIN
12581,544653,TSIFRIR,TSIFRIR
12582,544667,DACHEPALLI,DACHEPALLI
12583,500052,BEPL,BEPL
12584,500112,SBIN,SBIN
12585,500147,COCKERILL,COCKERILL
12586,500151,GOLDENTOBC,GOLDENTOBC
12587,543544,JAYANT,JAYANT
12588,543549,SFMP66DR,SFMP66DR
12589,543551,SFMP66DD,SFMP66DD
12590,543568,MOM30IETF,MOM30IETF
12591,500173,GFLLIMITED,GFLLIMITED
12592,500210,INGERRAND,INGERRAND
12593,500168,GOODYEAR,GOODYEAR
12594,500189,NDLVENTURE,NDLVENTURE
12595,543572,SILVERADD,SILVERADD
12596,543616,TLL,TLL
12597,543629,HDFC1359DG,HDFC1359DG
12598,543657,ACI,ACI
12599,500266,MAHSCOOTER,MAHSCOOTER
12600,500270,BARODARY,BARODARY
12601,500280,CENTENKA,CENTENKA
12602,500282,MODTHREAD,MODTHREAD
12603,543677,FINIETF,FINIETF
12604,543688,SARVESHWAR,SARVESHWAR
12605,543693,IPRU3511,IPRU3511
12606,543704,KTKFMP300DI,KTKFMP300DI
12607,500290,MRF,MRF
12608,500296,NAHARSPING,NAHARSPING
12609,500319,INDSUCR,INDSUCR
12610,500368,PATANJALI,PATANJALI
12611,500380,JKLAKSHMI,JKLAKSHMI
12612,500411,THERMAX,THERMAX
12613,500490,BAJAJHLDNG,BAJAJHLDNG
12614,500540,PREMIER,PREMIER
12615,543728,HDFC1204DQ,HDFC1204DQ
12616,543758,SFMP76DD,SFMP76DD
12617,543768,NSLNISP,NSLNISP
12618,543796,HDFC2638RD,HDFC2638RD
12619,500680,PFIZER,PFIZER
12620,500870,CASTROLIND,CASTROLIND
12621,501295,IITL,IITL
12622,501343,MOTOGENFIN,MOTOGENFIN
12623,543804,AMANAYA,AMANAYA
12624,543815,IPRU3533,IPRU3533
12625,543830,LABELKRAFT,LABELKRAFT
12626,543840,HFMPM23RGR,HFMPM23RGR
12627,501833,CHOWGULSTM,CHOWGULSTM
12628,503681,ELCIDIN,ELCIDIN
12629,503804,SHRIDINE,SHRIDINE
12630,503863,SHRMFGC,SHRMFGC
12631,543841,HFMPM23RND,HFMPM23RND
12632,543871,KTKFMP310RG,KTKFMP310RG
12633,543878,KTKFMP308DG,KTKFMP308DG
12634,543884,SFMP81DR,SFMP81DR
12635,504058,NIPPOBATRY,NIPPOBATRY
12636,504176,HIGHENE,HIGHENE
12637,504212,UNIVCABLES,UNIVCABLES
12638,504397,GANHOLD,GANHOLD
12639,543905,INNOKAIZ,INNOKAIZ
12640,543910,AVG,AVG
12641,543919,MKPL,MKPL
12642,543923,IKIO,IKIO
12643,504605,UNIABEXAL,UNIABEXAL
12644,504746,INLCM,INLCM
12645,504840,KAIRA,KAIRA
12646,505196,TIL,TIL
12647,543928,COSMICCRF,COSMICCRF
12648,543935,ITADD,ITADD
12649,543942,UTKARSHBNK,UTKARSHBNK
12650,543958,VLEGOV,VLEGOV
12651,505324,MANUGRAPH,MANUGRAPH
12652,505509,RESPONIND,RESPONIND
12653,505526,DOLATALGO,DOLATALGO
12654,505585,ZKOVALIN,ZKOVALIN
12655,543965,TVSSCS,TVSSCS
12656,543974,VPRPL,VPRPL
12657,543975,MIDCAPBETA,MIDCAPBETA
12658,543977,RISHABH,RISHABH
12659,505714,GABRIEL,GABRIEL
12660,506146,VIVIDHA,VIVIDHA
12661,506178,VELOX,VELOX
12662,506186,GCKL,GCKL
12663,543978,RATNAVEER,RATNAVEER
12664,543981,RRKABEL,RRKABEL
12665,544010,LIQUIDSBI,LIQUIDSBI
12666,544023,KALYANI,KALYANI
12667,506414,FERMENTA,FERMENTA
12668,506528,KELENRG,KELENRG
12669,506579,AGVENTURES,AGVENTURES
12670,506642,SADHNANIQ,SADHNANIQ
12671,544028,TATATECH,TATATECH
12672,544072,AIKPIPES,AIKPIPES
12673,544026,IREDA,IREDA
12674,544045,DOMS,DOMS
12675,506854,TANFACIND,TANFACIND
12676,506947,ADVPETR-B,ADVPETR-B
12677,506981,BLUECHIPT,BLUECHIPT
12678,507410,WALCHANNAG,WALCHANNAG
12679,544074,SBVCL,SBVCL
12680,544080,SHILINDORE,SHILINDORE
12681,544082,SWANAGRO,SWANAGRO
12682,544130,SMALLCAP,SMALLCAP
12683,507474,KFBL,KFBL
12684,507910,FIBERWEB,FIBERWEB
12685,507785,TAINWALCHM,TAINWALCHM
12686,507864,PIONRINV,PIONRINV
12687,544142,SCILAL,SCILAL
12688,544160,JAYKAILASH,JAYKAILASH
12689,544170,DKUAL,DKUAL
12690,544177,AZTEC,AZTEC
12691,507998,SIMMOND,SIMMOND
12692,508670,NEAGI,NEAGI
12693,508918,IRONWOOD,IRONWOOD
12694,508954,FINKURVE,FINKURVE
12695,544180,MIDSMALL,MIDSMALL
12696,544181,AWFIS,AWFIS
12697,544186,TOTEM,TOTEM
12698,544189,SATTRIX,SATTRIX
12699,508963,TRUSTWAVE,TRUSTWAVE
12700,509009,AUSOMENT,AUSOMENT
12701,509024,GOLDLEG,GOLDLEG
12702,509038,VOLLF,VOLLF
12703,544203,ABDL,ABDL
12704,544210,EMCURE,EMCURE
12705,544211,ABGSEC,ABGSEC
12706,544220,CTLLAB,CTLLAB
12707,509423,SEL,SEL
12708,509099,OSWALEA,OSWALEA
12709,509152,GRPLTD,GRPLTD
12710,509243,TVSSRICHAK,TVSSRICHAK
12711,544230,SSDL,SSDL
12712,544233,MFML,MFML
12713,544260,NORTHARC,NORTHARC
12714,544267,SUBAM,SUBAM
12715,509567,GOACARBON,GOACARBON
12716,509845,RJSHAH,RJSHAH
12717,509895,HINDMILL,HINDMILL
12718,511187,MILLENNIUM,MILLENNIUM
12719,544275,VAL30IETF,VAL30IETF
12720,544278,OCCLLTD,OCCLLTD
12721,544281,ABINFRA,ABINFRA
12722,544285,SWIGGY,SWIGGY
12723,511200,MUNCAPM,MUNCAPM
12724,511218,SHRIRAMFIN,SHRIRAMFIN
12725,511333,VLSFINANCE,VLSFINANCE
12726,511377,MEHIF,MEHIF
12727,544286,NIVABUPA,NIVABUPA
12728,544309,IKS,IKS
12729,544326,ECAPINSURE,ECAPINSURE
12730,544329,VANDU,VANDU
12731,511525,PANINDIAC,PANINDIAC
12732,511716,INVIGO,INVIGO
12733,511571,SODFC,SODFC
12734,511654,SUGALDAM,SUGALDAM
12735,544335,BRGIL,BRGIL
12736,544336,QUADFUTURE,QUADFUTURE
12737,544344,SHRIPISTON,SHRIPISTON
12738,544345,DENTA,DENTA
12739,511756,ABIRAFN,ABIRAFN
12740,512008,EFCIL,EFCIL
12741,512048,DHANSAFAL,DHANSAFAL
12742,512065,MRUTR,MRUTR
12743,544351,MALPANI,MALPANI
12744,544356,AJAXENGG,AJAXENGG
12745,544364,BAJAJINDEF,BAJAJINDEF
12746,544369,BEEZAASAN,BEEZAASAN
12747,512093,CRANESSOFT,CRANESSOFT
12748,512101,TRIPR,TRIPR
12749,512117,TWIROST,TWIROST
12750,512131,SIGIND,SIGIND
12751,544376,SELECTIPO,SELECTIPO
12752,544377,EQUAL200,EQUAL200
12753,544388,IDENTIXWEB,IDENTIXWEB
12754,544389,SILVER360,SILVER360
12755,512165,ABANSENT,ABANSENT
12756,512221,SPVGLOBAL,SPVGLOBAL
12757,512237,JAICORPLTD,JAICORPLTD
12758,512303,ZMANSOON,ZMANSOON
12759,544398,KENRIK,KENRIK
12760,544402,JASH,JASH
12761,544394,EVIETF,EVIETF
12762,544401,EQUAL50,EQUAL50
12763,512433,ASUTENT,ASUTENT
12764,512453,SHRJAGP,SHRJAGP
12765,512591,PULSRIN,PULSRIN
12766,513517,STEELCAS,STEELCAS
12767,544407,AEGISVOPAK,AEGISVOPAK
12768,544408,THELEELA,THELEELA
12769,544417,ATENPAPERS,ATENPAPERS
12770,544425,AJCJEWEL,AJCJEWEL
12771,513540,TNSTLTU,TNSTLTU
12772,513579,FFPL,FFPL
12773,514010,RUDRAECO,RUDRAECO
12774,514060,NEWTRAC,NEWTRAC
12775,544433,VALINDIA,VALINDIA
12776,544459,SHANTIGOLD,SHANTIGOLD
12777,544460,PATELCHEM,PATELCHEM
12778,544461,EUROBOND,EUROBOND
12779,514234,SANGAMIND,SANGAMIND
12780,514272,BHILSPIN,BHILSPIN
12781,514286,ASHIMASYN,ASHIMASYN
12782,514300,PIONEEREMB,PIONEEREMB
12783,544467,NSDL,NSDL
12784,544481,KRT,KRT
12785,544487,PATELRMART,PATELRMART
12786,544500,ABRIL,ABRIL
12787,514302,VIPPYSP,VIPPYSP
12788,514324,OMNITEX,OMNITEX
12789,514336,GENESIS,GENESIS
12790,515030,ASAHIINDIA,ASAHIINDIA
12791,544501,SUGSLLOYD,SUGSLLOYD
12792,544507,SML100CASE,SML100CASE
12793,544524,JDCABLES,JDCABLES
12794,544528,GANESHCP,GANESHCP
12795,516016,SHREYANIND,SHREYANIND
12796,516020,AGIOPAPER,AGIOPAPER
12797,516098,VENTURA,VENTURA
12798,517119,PCS,PCS
12799,544540,EPACKPEB,EPACKPEB
12800,544541,SYSTEMATIC,SYSTEMATIC
12801,544543,BMWVENTLTD,BMWVENTLTD
12802,544547,JKIPL,JKIPL
12803,517206,LUMAXIND,LUMAXIND
12804,517320,MAGNUS,MAGNUS
12805,517334,MOTHERSON,MOTHERSON
12806,517336,MODMA,MODMA
12807,544550,PACEDIGITK,PACEDIGITK
12808,544561,CHIRAHARIT,CHIRAHARIT
12809,544564,OMFREIGHT,OMFREIGHT
12810,544570,WEWORK,WEWORK
12811,517393,REGANTO,REGANTO
12812,517397,PANELEC,PANELEC
12813,517417,PATELSAI,PATELSAI
12814,517447,RSSOFTWARE,RSSOFTWARE
12815,544582,SHLOKKA,SHLOKKA
12816,544598,ACCURACY,ACCURACY
12817,544600,LENSKART,LENSKART
12818,544638,GOLDBND,GOLDBND
12819,517477,ELNET,ELNET
12820,519003,MODINATUR,MODINATUR
12821,517500,ROTO,ROTO
12822,517530,SURANAT&P,SURANAT&P
12823,544641,KVTOYS,KVTOYS
12824,544642,WAKEFIT,WAKEFIT
12825,544646,SHIPWAVES,SHIPWAVES
12826,544668,NANTA,NANTA
12827,519097,RITESHIN,RITESHIN
12828,519238,SPTRSHI,SPTRSHI
12829,519260,SANWARIA,SANWARIA
12830,519471,AMBARPIL,AMBARPIL
12831,544678,BHARATCOAL,BHARATCOAL
12832,544679,AMAGI,AMAGI
12833,544693,KANISHK,KANISHK
12834,570002,FELDVR,FELDVR
12835,500002,ABB,ABB
12836,500031,BAJAJELEC,BAJAJELEC
12837,500033,FORCEMOT,FORCEMOT
12838,519506,NCCBLUE,NCCBLUE
12839,520131,COARO,COARO
12840,521048,ADVLIFE,ADVLIFE
12841,521068,HISARSP,HISARSP
12842,590003,KARURVYSYA,KARURVYSYA
12843,500043,BATAINDIA,BATAINDIA
12844,500067,BLUESTARCO,BLUESTARCO
12845,521097,AMARJOTHI,AMARJOTHI
12846,521113,SUDTIND-B,SUDTIND-B
12847,521133,GEMSPIN,GEMSPIN
12848,521151,DHANFAB,DHANFAB
12849,500041,BANARISUG,BANARISUG
12850,500058,BIHSPONG,BIHSPONG
12851,500078,OAL,OAL
12852,500085,CHAMBLFERT,CHAMBLFERT
12853,500087,CIPLA,CIPLA
12854,500096,DABUR,DABUR
12855,521240,SAMBANDAM,SAMBANDAM
12856,522036,MIVENMACH,MIVENMACH
12857,522091,UVDRHOR,UVDRHOR
12858,522108,YUKEN,YUKEN
12859,500101,ARVIND,ARVIND
12860,500103,BHEL,BHEL
12861,500108,MTNL,MTNL
12862,500119,DHAMPURSUG,DHAMPURSUG
12863,522231,CONART,CONART
12864,522251,CENLUB,CENLUB
12865,522273,AHMDSTE,AHMDSTE
12866,523023,SINCLAIR,SINCLAIR
12867,523054,ZBINTXPP,ZBINTXPP
12868,523127,EIHAHOTELS,EIHAHOTELS
12869,523204,ABAN,ABAN
12870,523319,BALMLAWRIE,BALMLAWRIE
12871,500135,EPL,EPL
12872,500136,ESTER,ESTER
12873,500142,FGP,FGP
12874,500201,INDIAGLYCO,INDIAGLYCO
12875,500243,KIRLOSIND,KIRLOSIND
12876,500267,MAJESAUT,MAJESAUT
12877,500288,MOREPENLAB,MOREPENLAB
12878,500298,NAPEROL,NAPEROL
12879,523323,KOVAI,KOVAI
12880,523405,JMFINANCIL,JMFINANCIL
12881,523445,RIIL,RIIL
12882,523539,PRECWIRE,PRECWIRE
12883,500300,GRASIM,GRASIM
12884,500336,SURYAROSNI,SURYAROSNI
12885,500355,RALLIS,RALLIS
12886,500360,RAPICUT,RAPICUT
12887,523550,KRYPTONQ,KRYPTONQ
12888,523694,APCOTEXIND,APCOTEXIND
12889,523826,SOVERDIA,SOVERDIA
12890,523836,GUJRAFFIA,GUJRAFFIA
12891,524031,PATIDAR,PATIDAR
12892,524156,TCMLMTD,TCMLMTD
12893,500378,JINDALSAW,JINDALSAW
12894,500387,SHREECEM,SHREECEM
12895,500408,TATAELXSI,TATAELXSI
12896,500410,ACC,ACC
12897,524129,VINYLINDIA,VINYLINDIA
12898,524136,PCCOSMA,PCCOSMA
12899,500413,THOMASCOOK,THOMASCOOK
12900,500439,VHL,VHL
12901,500456,PASUPTAC,PASUPTAC
12902,500459,PGHH,PGHH
12903,524324,SEYAIND,SEYAIND
12904,524348,AARTIDRUGS,AARTIDRUGS
12905,524506,CORALAB,CORALAB
12906,526043,POLYCHMP,POLYCHMP
12907,500520,M&M,M&M
12908,500655,GRWRHITECH,GRWRHITECH
12909,500696,HINDUNILVR,HINDUNILVR
12910,500710,AKZOINDIA,AKZOINDIA
12911,526125,BNAGROCHEM,BNAGROCHEM
12912,526237,MORGAN,MORGAN
12913,526381,PATINTLOG,PATINTLOG
12914,526468,EUROLED,EUROLED
12915,500790,NESTLEIND,NESTLEIND
12916,500875,ITC,ITC
12917,500878,CEATLTD,CEATLTD
12918,501301,TATAINVEST,TATAINVEST
12919,526506,SYSTMTXC,SYSTMTXC
12920,526544,SGLRES,SGLRES
12921,526570,MIDWEST,MIDWEST
12922,526608,ELECTHERM,ELECTHERM
12923,501630,ANANDPROJ,ANANDPROJ
12924,501700,INDIANVSH,INDIANVSH
12925,502015,ASIIL,ASIIL
12926,502157,MANGLMCEM,MANGLMCEM
12927,526614,EXPOEAPL,EXPOEAPL
12928,526723,NTCIND,NTCIND
12929,526725,SANDESH,SANDESH
12930,526727,GARNET,GARNET
